Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2531.987	-2753.88	221.8931	1.282912	5.020407
6	-2534.381	-2756.639	222.2584	1.287872	4.814331
12	-2539.904	-2763.055	223.1512	1.422085	4.236897
18	-2530.098	-2753.026	222.9276	1.412626	4.368799
24	-2538.092	-2760.691	222.5989	1.412626	4.553869
30	-2537.294	-2760.096	222.8026	1.355047	4.471723
36	-2541.204	-2763.548	222.3438	1.355047	4.729094
42	-2556.835	-2779.281	222.4454	1.175141	4.772859
48	-2542.125	-2763.944	221.8186	1.259301	5.074867
54	-2558.849	-2781.699	222.8494	1.213075	4.525243
60	-2553.2	-2774.211	221.0108	1.224322	5.540092
66	-2542.276	-2765.032	222.7566	1.31363	4.520867
72	-2532.812	-2755.669	222.8564	1.213896	4.520867
78	-2532.84	-2754.105	221.2645	1.275218	5.372437
84	-2540.02	-2763.049	223.0297	1.313733	4.366978
90	-2543.853	-2765.124	221.2708	1.027481	5.505388
96	-2540.719	-2762.052	221.3332	1.177613	5.38837
102	-2539.116	-2760.555	221.439	0.997653	5.429221
108	-2542.032	-2765.791	223.7586	1.191925	4.02232
114	-2526.381	-2751.364	224.9834	1.408466	3.184922
120	-2532.725	-2755.939	223.2139	1.164632	4.347168
126	-2530.389	-2753.359	222.9698	1.347005	4.381993
132	-2532.707	-2755.644	222.937	1.193454	4.486994
138	-2534.793	-2757.729	222.9362	1.194265	4.486994
144	-2542.249	-2765.33	223.0813	1.303753	4.343465
150	-2531.144	-2753.976	222.832	1.402023	4.428677
156	-2539.594	-2763.359	223.7647	1.484511	3.851269
162	-2539.916	-2763.641	223.7249	1.484511	3.874086
168	-2531.134	-2753.8	222.6656	1.304212	4.577297
174	-2541.629	-2765.405	223.7763	1.304212	3.948007
180	-2543.552	-2767.479	223.927	1.359224	3.829969
186	-2551.917	-2773.405	221.4887	1.340283	5.212726
192	-2559.398	-2783.159	223.7607	1.45098	3.872775
198	-2548.184	-2770.091	221.9076	1.300365	5.002654
204	-2535.282	-2757.493	222.2108	1.22483	4.875981
210	-2544.145	-2765.804	221.6586	1.088797	5.25782
216	-2544.726	-2762.681	217.9545	1.065835	7.284362
222	-2548.097	-2769.001	220.9037	1.159952	5.634264
228	-2547.56	-2768.407	220.8469	1.216705	5.634264
234	-2562.209	-2784.693	222.4838	1.289697	4.687319
240	-2536.004	-2759.246	223.2423	1.348569	4.226964
246	-2540.824	-2763.472	222.6486	1.09204	4.705743
252	-2547.119	-2770.219	223.1004	1.279844	4.34619
258	-2543.699	-2766.522	222.8225	1.410802	4.429091
264	-2548.511	-2770.148	221.6371	1.161354	5.229608
270	-2557.409	-2780.456	223.0461	1.460023	4.274971
276	-2563.996	-2787.743	223.7473	1.438751	3.88752
282	-2547.125	-2768.427	221.3022	1.080887	5.458737
288	-2546.534	-2768.383	221.8493	1.080922	5.15669
294	-2547.941	-2770.573	222.6314	1.056697	4.735084
300	-2539.086	-2760.262	221.1767	1.01049	5.56641
306	-2541.161	-2763.056	221.8948	1.110491	5.115078
312	-2556.692	-2779.724	223.0317	1.203807	4.42787
318	-2535.235	-2757.341	222.106	1.220144	4.936936
324	-2537.755	-2758.667	220.9123	1.134876	5.643288
330	-2541.511	-2762.662	221.1512	1.208949	5.47134
336	-2551.427	-2771.28	219.8531	1.226795	6.171707
342	-2552.474	-2771.268	218.7942	0.9438848	6.898213
348	-2553.707	-2772.22	218.5132	1.112584	6.958757
354	-2542.604	-2764.714	222.1101	1.225032	4.931959
360	-2541.209	-2762.501	221.291	1.27522	5.357803
366	-2545.449	-2765.146	219.6975	1.192778	6.274785
372	-2542.185	-2765.237	223.0517	1.299597	4.362549
378	-2545.5	-2769.152	223.6519	1.499962	3.907144
384	-2545.203	-2768.559	223.3552	1.400291	4.133458
390	-2541.424	-2761.411	219.9872	1.061338	6.188746
396	-2544.166	-2765.319	221.1535	1.309722	5.414596
402	-2552.315	-2772.758	220.4437	1.167653	5.881898
408	-2539.465	-2759.903	220.4385	1.172889	5.881898
414	-2553.789	-2774.474	220.6849	0.9903667	5.847004
420	-2543.073	-2765.711	222.6378	1.332265	4.577144
426	-2540.43	-2762.149	221.7188	1.379941	5.063268
432	-2541.71	-2762.768	221.0575	1.299073	5.473284
438	-2534.185	-2753.647	219.4619	1.160029	6.420449
444	-2532.929	-2752.673	219.7443	1.107178	6.295852
450	-2536.08	-2755.37	219.2893	1.226956	6.477723
456	-2548.014	-2771.187	223.1728	1.425026	4.223021
462	-2549.896	-2773.19	223.2944	1.418355	4.157757
468	-2549.879	-2772.005	222.1261	1.23237	4.918958
474	-2544.107	-2763.273	219.1654	1.23237	6.541859
480	-2554.515	-2774.359	219.8444	0.9996186	6.299899
486	-2546.242	-2767.592	221.3499	1.285133	5.319843
492	-2542.994	-2762.021	219.0267	1.273874	6.594489
498	-2540.925	-2762.045	221.1205	1.093285	5.551802
504	-2546.58	-2767.137	220.5569	1.128179	5.841632
510	-2542.347	-2763.741	221.3939	1.29169	5.291959
